family_id,review_status,manual_anchor_type,manual_anchor_time,review_note
polymarket_event::330437,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::330438,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::333041,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::333162,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::336248,reviewed_needs_anchor_verification,scheduled_absolute,,"Likely scheduled event, but verify the exact ex-ante event time from the contract rules before inclusion."
polymarket_event::336260,reviewed_needs_anchor_verification,scheduled_absolute,,"Likely scheduled event, but verify the exact ex-ante event time from the contract rules before inclusion."
polymarket_event::336508,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::336641,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::336761,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::337056,reviewed_needs_anchor_verification,scheduled_absolute,,"Likely scheduled event, but verify the exact ex-ante event time from the contract rules before inclusion."
polymarket_event::337072,reviewed_needs_anchor_verification,scheduled_absolute,,"Likely scheduled event, but verify the exact ex-ante event time from the contract rules before inclusion."
polymarket_event::337075,reviewed_needs_anchor_verification,scheduled_absolute,,"Likely scheduled event, but verify the exact ex-ante event time from the contract rules before inclusion."
polymarket_event::337076,reviewed_needs_anchor_verification,scheduled_absolute,,"Likely scheduled event, but verify the exact ex-ante event time from the contract rules before inclusion."
polymarket_event::337079,reviewed_needs_anchor_verification,scheduled_absolute,,"Likely scheduled event, but verify the exact ex-ante event time from the contract rules before inclusion."
polymarket_event::337156,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::339799,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::339963,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::34050,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::357807,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::357873,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::35908,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::360860,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::376231,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::379514,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::382447,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::385367,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::385825,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::389715,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::399704,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::400690,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::400712,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::400878,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::400933,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::401113,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::401121,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::404632,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::407054,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::407744,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::407745,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::41353,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::43053,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::432271,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::432287,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::432304,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::436391,reviewed_exclude_unclear,exclude,,Available title and metadata do not provide a defensible ex-ante anchor.
polymarket_event::437851,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::438050,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::448098,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::45214,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::452382,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::462467,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::474178,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::478472,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::485540,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::486199,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::499369,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::500753,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::500791,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::500816,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::500824,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::500825,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::500855,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::507129,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::511422,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::514175,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::517737,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::527767,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::531004,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::555963,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::578328,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::61056,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::66070,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::71693,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::72419,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::73079,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::73096,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::73105,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::73106,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::73108,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::73128,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::73213,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::73226,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::73835,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::73871,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::73897,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::74069,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::74939,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::75605,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::78016,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::79048,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::79103,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::79104,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::79123,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::79836,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::79899,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::79926,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::79932,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::80064,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::80066,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::80773,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::83173,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::83771,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::83803,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::84018,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::84066,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::84622,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::84788,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::84910,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::84920,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::84921,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::84939,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::84940,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::84945,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::84946,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::84947,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::85299,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::86832,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::87073,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::88710,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89062,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89175,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::89502,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89519,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89525,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89530,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89554,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89559,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89572,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89582,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89583,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89588,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89597,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::89603,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::90177,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::90366,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::91275,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::91280,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::91919,reviewed_separate_trigger,trigger_relative,,Trigger-relative timing; keep outside the primary fixed-time analysis.
polymarket_event::91942,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::92611,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::92975,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::95091,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
polymarket_event::95127,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::98133,reviewed_separate_deadline,deadline_window,,Event can occur at any time before an explicit or implied calendar deadline.
polymarket_event::98230,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::98374,reviewed_separate_trigger,trigger_relative,,Outcome timing depends on an endogenous future event or unknown trigger.
polymarket_event::99583,reviewed_separate_deadline,deadline_window,,Unknown occurrence time before a known deadline; analyze separately.
